s,object_type
http://example.com/building/id/107061521b,http://example.com/ontology/Building
http://example.com/building/id/10709150b,http://example.com/ontology/Building
http://example.com/building/id/1071156b,http://example.com/ontology/Building
http://example.com/building/id/107140260b,http://example.com/ontology/Building
http://example.com/building/id/107161847b,http://example.com/ontology/Building
http://example.com/building/id/107177149b,http://example.com/ontology/Building
http://example.com/building/id/1072057b,http://example.com/ontology/Building
http://example.com/building/id/107208460b,http://example.com/ontology/Building
http://example.com/building/id/107216207b,http://example.com/ontology/Building
http://example.com/building/id/1072347b,http://example.com/ontology/Building
http://example.com/building/id/1072498b,http://example.com/ontology/Building
http://example.com/building/id/10727158b,http://example.com/ontology/Building
http://example.com/building/id/1073098b,http://example.com/ontology/Building
http://example.com/building/id/107309903b,http://example.com/ontology/Building
http://example.com/building/id/107336343b,http://example.com/ontology/Building
http://example.com/building/id/107398243b,http://example.com/ontology/Building
http://example.com/building/id/107398366b,http://example.com/ontology/Building
http://example.com/building/id/107465011b,http://example.com/ontology/Building
http://example.com/building/id/107473843b,http://example.com/ontology/Building
http://example.com/building/id/10752407b,http://example.com/ontology/Building
http://example.com/building/id/1075303b,http://example.com/ontology/Building
http://example.com/building/id/107532645b,http://example.com/ontology/Building
http://example.com/building/id/107566838b,http://example.com/ontology/Building
http://example.com/building/id/1076004b,http://example.com/ontology/Building
http://example.com/building/id/1076211b,http://example.com/ontology/Building
http://example.com/building/id/107675164b,http://example.com/ontology/Building
http://example.com/building/id/107697656b,http://example.com/ontology/Building
http://example.com/building/id/107703204b,http://example.com/ontology/Building
http://example.com/building/id/107704080b,http://example.com/ontology/Building
http://example.com/building/id/1077240b,http://example.com/ontology/Building
http://example.com/building/id/107741255b,http://example.com/ontology/Building
http://example.com/building/id/107746324b,http://example.com/ontology/Building
http://example.com/building/id/107751617b,http://example.com/ontology/Building
http://example.com/building/id/1078111b,http://example.com/ontology/Building
http://example.com/building/id/10788563b,http://example.com/ontology/Building
http://example.com/building/id/107998904b,http://example.com/ontology/Building
http://example.com/building/id/10800b,http://example.com/ontology/Building
http://example.com/building/id/10802b,http://example.com/ontology/Building
http://example.com/building/id/10803b,http://example.com/ontology/Building
http://example.com/building/id/10804b,http://example.com/ontology/Building
http://example.com/building/id/10805b,http://example.com/ontology/Building
http://example.com/building/id/108060729b,http://example.com/ontology/Building
http://example.com/building/id/10808b,http://example.com/ontology/Building
http://example.com/building/id/108098815b,http://example.com/ontology/Building
http://example.com/building/id/10809b,http://example.com/ontology/Building
http://example.com/building/id/108107186b,http://example.com/ontology/Building
http://example.com/building/id/10810b,http://example.com/ontology/Building
http://example.com/building/id/108116678b,http://example.com/ontology/Building
http://example.com/building/id/10812b,http://example.com/ontology/Building
http://example.com/building/id/10813b,http://example.com/ontology/Building
http://example.com/building/id/10815b,http://example.com/ontology/Building
http://example.com/building/id/10817b,http://example.com/ontology/Building
http://example.com/building/id/10820b,http://example.com/ontology/Building
http://example.com/building/id/10821b,http://example.com/ontology/Building
http://example.com/building/id/10822b,http://example.com/ontology/Building
http://example.com/building/id/10824b,http://example.com/ontology/Building
http://example.com/building/id/108266972b,http://example.com/ontology/Building
http://example.com/building/id/10826b,http://example.com/ontology/Building
http://example.com/building/id/10827b,http://example.com/ontology/Building
http://example.com/building/id/10828b,http://example.com/ontology/Building
http://example.com/building/id/108290067b,http://example.com/ontology/Building
http://example.com/building/id/10829b,http://example.com/ontology/Building
http://example.com/building/id/108316945b,http://example.com/ontology/Building
http://example.com/building/id/10831b,http://example.com/ontology/Building
http://example.com/building/id/10833b,http://example.com/ontology/Building
http://example.com/building/id/10834b,http://example.com/ontology/Building
http://example.com/building/id/1083571b,http://example.com/ontology/Building
http://example.com/building/id/10835b,http://example.com/ontology/Building
